"","Team","X","Opponent","Result","Date"
"45","Arizona","@","Stanford","L (48-54)",2012-10-06
"46","Arizona","","Washington","W (52-17)",2012-10-20
"47","Arizona","","Southern California","W (39-36)",2012-10-27
"48","Arizona","@","UCLA","L (10-66)",2012-11-03
"49","Arizona","","Colorado","W (56-31)",2012-11-10
"50","Arizona","@","Utah","W (34-24)",2012-11-17
"51","Arizona","","Arizona State","L (34-41)",2012-11-23
"52","Arizona","N","Nevada","W (49-48)",2012-12-15
"53","Arizona State","","Non-Major","W (63-6)",2012-08-30
"54","Arizona State","","Illinois","W (45-14)",2012-09-08
"55","Arizona State","@","Missouri","L (20-24)",2012-09-15
"56","Arizona State","","Utah","W (37-7)",2012-09-22
"57","Arizona State","@","California","W (27-17)",2012-09-29
"58","Arizona State","@","Colorado","W (51-17)",2012-10-11
"59","Arizona State","","Oregon","L (21-43)",2012-10-18
"60","Arizona State","","UCLA","L (43-45)",2012-10-27
"61","Arizona State","@","Oregon State","L (26-36)",2012-11-03
"62","Arizona State","@","Southern California","L (17-38)",2012-11-10
"63","Arizona State","","Washington State","W (46-7)",2012-11-17
"65","Arizona State","N","Navy","W (62-28)",2012-12-29
"66","Arkansas","","Non-Major","W (49-24)",2012-09-01
"67","Arkansas","","Louisiana-Monroe","L (31-34)",2012-09-08
"69","Arkansas","","Rutgers","L (26-35)",2012-09-22
"70","Arkansas","N","Texas A&M","L (10-58)",2012-09-29
"71","Arkansas","@","Auburn","W (24-7)",2012-10-06
"72","Arkansas","","Kentucky","W (49-7)",2012-10-13
"73","Arkansas","","Mississippi","L (27-30)",2012-10-27
"74","Arkansas","","Tulsa","W (19-15)",2012-11-03
"75","Arkansas","@","South Carolina","L (20-38)",2012-11-10
"76","Arkansas","@","Mississippi State","L (14-45)",2012-11-17
"77","Arkansas","","Louisiana State","L (13-20)",2012-11-23
"78","Arkansas State","@","Oregon","L (34-57)",2012-09-01
"79","Arkansas State","","Memphis","W (33-28)",2012-09-08
"80","Arkansas State","@","Nebraska","L (13-42)",2012-09-15
"81","Arkansas State","","Non-Major","W (56-0)",2012-09-22
"82","Arkansas State","","Western Kentucky","L (13-26)",2012-09-29
"83","Arkansas State","@","Florida International","W (34-20)",2012-10-04
"84","Arkansas State","","South Alabama","W (36-29)",2012-10-13
"85","Arkansas State","@","Louisiana","W (50-27)",2012-10-23
"86","Arkansas State","@","North Texas","W (37-19)",2012-11-03
"87","Arkansas State","","Louisiana-Monroe","W (45-23)",2012-11-08
"88","Arkansas State","@","Troy","W (41-34)",2012-11-17
"89","Arkansas State","","Middle Tennessee State","W (45-0)",2012-12-01
"90","Arkansas State","N","Kent State","W (17-13)",2013-01-06
"91","Army","@","San Diego State","L (7-42)",2012-09-08
"92","Army","","Northern Illinois","L (40-41)",2012-09-15
"93","Army","@","Wake Forest","L (37-49)",2012-09-22
"94","Army","","Non-Major","L (3-23)",2012-09-29
"95","Army","","Boston College","W (34-31)",2012-10-06
"96","Army","","Kent State","L (17-31)",2012-10-13
"97","Army","@","Eastern Michigan","L (38-48)",2012-10-20
"98","Army","","Ball State","L (22-30)",2012-10-27
"100","Army","@","Rutgers","L (7-28)",2012-11-10
"101","Army","","Temple","L (32-63)",2012-11-17
"102","Army","N","Navy","L (13-17)",2012-12-08
"103","Auburn","N","Clemson","L (19-26)",2012-09-01
"104","Auburn","@","Mississippi State","L (10-28)",2012-09-08
"105","Auburn","","Louisiana-Monroe","W (31-28)",2012-09-15
"106","Auburn","","Louisiana State","L (10-12)",2012-09-22
"108","Auburn","@","Mississippi","L (20-41)",2012-10-13
"109","Auburn","@","Vanderbilt","L (13-17)",2012-10-20
"110","Auburn","","Texas A&M","L (21-63)",2012-10-27
"111","Auburn","","New Mexico State","W (42-7)",2012-11-03
"112","Auburn","","Georgia","L (0-38)",2012-11-10
"113","Auburn","","Non-Major","W (51-7)",2012-11-17
"115","Ball State","","Eastern Michigan","W (37-26)",2012-08-30
"116","Ball State","@","Clemson","L (27-52)",2012-09-08
"117","Ball State","@","Indiana","W (41-39)",2012-09-15
"118","Ball State","","South Florida","W (31-27)",2012-09-22
"119","Ball State","@","Kent State","L (43-45)",2012-09-29
"120","Ball State","","Northern Illinois","L (23-35)",2012-10-06
"121","Ball State","","Western Michigan","W (30-24)",2012-10-13
"122","Ball State","@","Central Michigan","W (41-30)",2012-10-20
"124","Ball State","@","Toledo","W (34-27)",2012-11-06
"125","Ball State","","Ohio","W (52-27)",2012-11-14
"126","Ball State","@","Miami (OH)","W (31-24)",2012-11-23
"127","Ball State","N","Central Florida","L (17-38)",2012-12-21
"128","Baylor","","Southern Methodist","W (59-24)",2012-09-02
"129","Baylor","","Non-Major","W (48-23)",2012-09-15
"130","Baylor","@","Louisiana-Monroe","W (47-42)",2012-09-21
"131","Baylor","@","West Virginia","L (63-70)",2012-09-29
"132","Baylor","","Texas Christian","L (21-49)",2012-10-13
"133","Baylor","@","Texas","L (50-56)",2012-10-20
"134","Baylor","@","Iowa State","L (21-35)",2012-10-27
"135","Baylor","","Kansas","W (41-14)",2012-11-03
"136","Baylor","@","Oklahoma","L (34-42)",2012-11-10
"137","Baylor","","Kansas State","W (52-24)",2012-11-17
"138","Baylor","N","Texas Tech","W (52-45)",2012-11-24
"139","Baylor","","Oklahoma State","W (41-34)",2012-12-01
"140","Baylor","N","UCLA","W (49-26)",2012-12-27
"141","Boise State","@","Michigan State","L (13-17)",2012-08-31
"142","Boise State","","Miami (OH)","W (39-12)",2012-09-15
"143","Boise State","","Brigham Young","W (7-6)",2012-09-20
"144","Boise State","@","New Mexico","W (32-29)",2012-09-29
"145","Boise State","@","Southern Mississippi","W (40-14)",2012-10-06
"146","Boise State","","Fresno State","W (20-10)",2012-10-13
"147","Boise State","","Nevada-Las Vegas","W (32-7)",2012-10-20
"148","Boise State","@","Wyoming","W (45-14)",2012-10-27
"149","Boise State","","San Diego State","L (19-21)",2012-11-03
"150","Boise State","@","Hawaii","W (49-14)",2012-11-10
"151","Boise State","","Colorado State","W (42-14)",2012-11-17
"152","Boise State","@","Nevada","W (27-21)",2012-12-01
"153","Boise State","N","Washington","W (28-26)",2012-12-22
"154","Boston College","","Miami (FL)","L (32-41)",2012-09-01
"155","Boston College","","Non-Major","W (34-3)",2012-09-08
"156","Boston College","@","Northwestern","L (13-22)",2012-09-15
"157","Boston College","","Clemson","L (31-45)",2012-09-29
"159","Boston College","@","Florida State","L (7-51)",2012-10-13
"160","Boston College","@","Georgia Tech","L (17-37)",2012-10-20
"161","Boston College","","Maryland","W (20-17)",2012-10-27
"162","Boston College","@","Wake Forest","L (14-28)",2012-11-03
"163","Boston College","","Notre Dame","L (6-21)",2012-11-10
"164","Boston College","","Virginia Tech","L (23-30)",2012-11-17
"165","Boston College","@","North Carolina State","L (10-27)",2012-11-24
"166","Bowling Green State","@","Florida","L (14-27)",2012-09-01
"167","Bowling Green State","","Idaho","W (21-13)",2012-09-08
"168","Bowling Green State","@","Toledo","L (15-27)",2012-09-15
"169","Bowling Green State","@","Virginia Tech","L (0-37)",2012-09-22
"170","Bowling Green State","","Non-Major","W (48-8)",2012-09-29
"172","Bowling Green State","","Miami (OH)","W (37-12)",2012-10-13
"173","Bowling Green State","@","Massachusetts","W (24-0)",2012-10-20
"174","Bowling Green State","","Eastern Michigan","W (24-3)",2012-10-27
"175","Bowling Green State","@","Ohio","W (26-14)",2012-11-07
"176","Bowling Green State","","Kent State","L (24-31)",2012-11-17
"177","Bowling Green State","","Buffalo","W (21-7)",2012-11-23
"178","Bowling Green State","N","San Jose State","L (20-29)",2012-12-27
"179","Brigham Young","","Washington State","W (30-6)",2012-08-30
"180","Brigham Young","","Non-Major","W (45-13)",2012-09-08
"181","Brigham Young","@","Utah","L (21-24)",2012-09-15
"183","Brigham Young","","Hawaii","W (47-0)",2012-09-28
"184","Brigham Young","","Utah State","W (6-3)",2012-10-05
"185","Brigham Young","","Oregon State","L (24-42)",2012-10-13
"186","Brigham Young","@","Notre Dame","L (14-17)",2012-10-20
"187","Brigham Young","@","Georgia Tech","W (41-17)",2012-10-27
"188","Brigham Young","","Idaho","W (52-13)",2012-11-10
"189","Brigham Young","@","San Jose State","L (14-20)",2012-11-17
"190","Brigham Young","@","New Mexico State","W (50-14)",2012-11-24
"191","Brigham Young","@","San Diego State","W (23-6)",2012-12-20
"192","Buffalo","@","Georgia","L (23-45)",2012-09-01
"193","Buffalo","","Non-Major","W (56-34)",2012-09-08
"194","Buffalo","","Kent State","L (7-23)",2012-09-19
"195","Buffalo","@","Connecticut","L (17-24)",2012-09-29
"196","Buffalo","@","Ohio","L (31-38)",2012-10-06
"197","Buffalo","@","Northern Illinois","L (3-45)",2012-10-13
"198","Buffalo","","Pittsburgh","L (6-20)",2012-10-20
"199","Buffalo","","Toledo","L (20-25)",2012-10-27
"200","Buffalo","","Miami (OH)","W (27-24)",2012-11-03
"201","Buffalo","","Western Michigan","W (29-24)",2012-11-10
"202","Buffalo","@","Massachusetts","W (29-19)",2012-11-17
"204","California","","Nevada","L (24-31)",2012-09-01
"205","California","","Non-Major","W (50-31)",2012-09-08
"206","California","@","Ohio State","L (28-35)",2012-09-15
"207","California","@","Southern California","L (9-27)",2012-09-22
"209","California","","UCLA","W (43-17)",2012-10-06
"210","California","@","Washington State","W (31-17)",2012-10-13
"211","California","","Stanford","L (3-21)",2012-10-20
"212","California","@","Utah","L (27-49)",2012-10-27
"213","California","","Washington","L (13-21)",2012-11-02
"214","California","","Oregon","L (17-59)",2012-11-10
"215","California","@","Oregon State","L (14-62)",2012-11-17
"216","Central Michigan","","Non-Major","W (38-27)",2012-08-30
"217","Central Michigan","","Michigan State","L (7-41)",2012-09-08
"218","Central Michigan","@","Iowa","W (32-31)",2012-09-22
"219","Central Michigan","@","Northern Illinois","L (24-55)",2012-09-29
"220","Central Michigan","@","Toledo","L (35-50)",2012-10-06
"221","Central Michigan","","Navy","L (13-31)",2012-10-12
"224","Central Michigan","","Western Michigan","L (31-42)",2012-11-03
"225","Central Michigan","@","Eastern Michigan","W (34-31)",2012-11-10
"226","Central Michigan","","Miami (OH)","W (30-16)",2012-11-17
"227","Central Michigan","@","Massachusetts","W (42-21)",2012-11-23
"228","Central Michigan","N","Western Kentucky","W (24-21)",2012-12-26
"229","Cincinnati","","Pittsburgh","W (34-10)",2012-09-06
"230","Cincinnati","","Non-Major","W (23-7)",2012-09-15
"231","Cincinnati","N","Virginia Tech","W (27-24)",2012-09-29
"232","Cincinnati","","Miami (OH)","W (52-14)",2012-10-06
"233","Cincinnati","","Non-Major","W (49-17)",2012-10-13
"234","Cincinnati","@","Toledo","L (23-29)",2012-10-20
"235","Cincinnati","@","Louisville","L (31-34)",2012-10-26
"236","Cincinnati","","Syracuse","W (35-24)",2012-11-03
"237","Cincinnati","@","Temple","W (34-10)",2012-11-10
"238","Cincinnati","","Rutgers","L (3-10)",2012-11-17
"239","Cincinnati","","South Florida","W (27-10)",2012-11-23
"240","Cincinnati","@","Connecticut","W (34-17)",2012-12-01
"241","Cincinnati","N","Duke","W (48-34)",2012-12-27
"244","Clemson","","Non-Major","W (41-7)",2012-09-15
"245","Clemson","@","Florida State","L (37-49)",2012-09-22
"247","Clemson","","Georgia Tech","W (47-31)",2012-10-06
"248","Clemson","","Virginia Tech","W (38-17)",2012-10-20
"249","Clemson","@","Wake Forest","W (42-13)",2012-10-25
"250","Clemson","@","Duke","W (56-20)",2012-11-03
"251","Clemson","","Maryland","W (45-10)",2012-11-10
"252","Clemson","","North Carolina State","W (62-48)",2012-11-17
"253","Clemson","","South Carolina","L (17-27)",2012-11-24
"254","Clemson","N","Louisiana State","W (25-24)",2012-12-31
"255","Colorado","N","Colorado State","L (17-22)",2012-09-01
"256","Colorado","","Non-Major","L (28-30)",2012-09-08
"257","Colorado","@","Fresno State","L (14-69)",2012-09-15
"258","Colorado","@","Washington State","W (35-34)",2012-09-22
"259","Colorado","","UCLA","L (14-42)",2012-09-29
"261","Colorado","@","Southern California","L (6-50)",2012-10-20
"262","Colorado","@","Oregon","L (14-70)",2012-10-27
"263","Colorado","","Stanford","L (0-48)",2012-11-03
"265","Colorado","","Washington","L (3-38)",2012-11-17
"266","Colorado","","Utah","L (35-42)",2012-11-23
"268","Colorado State","","Non-Major","L (7-22)",2012-09-08
"269","Colorado State","@","San Jose State","L (20-40)",2012-09-15
"270","Colorado State","","Utah State","L (19-31)",2012-09-22
"272","Colorado State","","Fresno State","L (7-28)",2012-10-06
"273","Colorado State","@","San Diego State","L (14-38)",2012-10-13
"274","Colorado State","","Hawaii","W (42-27)",2012-10-27
"275","Colorado State","@","Wyoming","L (31-45)",2012-11-03
"276","Colorado State","","Nevada-Las Vegas","W (33-11)",2012-11-10
"278","Colorado State","","New Mexico","W (24-20)",2012-11-24
"279","Connecticut","","Massachusetts","W (37-0)",2012-08-30
"280","Connecticut","","North Carolina State","L (7-10)",2012-09-08
"281","Connecticut","@","Maryland","W (24-21)",2012-09-15
"282","Connecticut","@","Western Michigan","L (24-30)",2012-09-22
"284","Connecticut","@","Rutgers","L (3-19)",2012-10-06
"285","Connecticut","","Temple","L (14-17)",2012-10-13
"286","Connecticut","@","Syracuse","L (10-40)",2012-10-19
"287","Connecticut","@","South Florida","L (6-13)",2012-11-03
"288","Connecticut","","Pittsburgh","W (24-17)",2012-11-09
"289","Connecticut","@","Louisville","W (23-20)",2012-11-24
"291","Duke","","Florida International","W (46-26)",2012-09-01
"292","Duke","@","Stanford","L (13-50)",2012-09-08
"293","Duke","","Non-Major","W (54-17)",2012-09-15
"294","Duke","","Memphis","W (38-14)",2012-09-22
"295","Duke","@","Wake Forest","W (34-27)",2012-09-29
"296","Duke","","Virginia","W (42-17)",2012-10-06
"297","Duke","@","Virginia Tech","L (20-41)",2012-10-13
"298","Duke","","North Carolina","W (33-30)",2012-10-20
"299","Duke","@","Florida State","L (7-48)",2012-10-27
"301","Duke","@","Georgia Tech","L (24-42)",2012-11-17
"302","Duke","","Miami (FL)","L (45-52)",2012-11-24
"304","East Carolina","","Non-Major","W (35-13)",2012-09-01
"305","East Carolina","@","South Carolina","L (10-48)",2012-09-08
"306","East Carolina","@","Southern Mississippi","W (24-14)",2012-09-15
"307","East Carolina","@","North Carolina","L (6-27)",2012-09-22
"308","East Carolina","","Texas-El Paso","W (28-18)",2012-09-29
"309","East Carolina","@","Central Florida","L (20-40)",2012-10-04
"310","East Carolina","","Memphis","W (41-7)",2012-10-13
"311","East Carolina","@","Alabama-Birmingham","W (42-35)",2012-10-20
"312","East Carolina","","Navy","L (28-56)",2012-10-27
"313","East Carolina","","Houston","W (48-28)",2012-11-03
"314","East Carolina","@","Tulane","W (28-23)",2012-11-17
"315","East Carolina","","Marshall","W (65-59)",2012-11-23
"316","East Carolina","N","Louisiana","L (34-43)",2012-12-22
"318","Eastern Michigan","","Non-Major","L (14-31)",2012-09-08
"319","Eastern Michigan","@","Purdue","L (16-54)",2012-09-15
"320","Eastern Michigan","@","Michigan State","L (7-23)",2012-09-22
"321","Eastern Michigan","","Kent State","L (14-41)",2012-10-06
"322","Eastern Michigan","","Toledo","L (47-52)",2012-10-13
"325","Eastern Michigan","@","Ohio","L (14-45)",2012-11-01
"327","Eastern Michigan","@","Western Michigan","W (29-23)",2012-11-17
"328","Eastern Michigan","","Northern Illinois","L (7-49)",2012-11-23
"329","Florida Atlantic","","Non-Major","W (7-3)",2012-08-31
"330","Florida Atlantic","@","Middle Tennessee State","L (17-31)",2012-09-08
"331","Florida Atlantic","@","Georgia","L (20-56)",2012-09-15
"333","Florida Atlantic","","North Texas","L (14-20)",2012-09-29
"334","Florida Atlantic","@","Louisiana-Monroe","L (14-35)",2012-10-13
"335","Florida Atlantic","@","South Alabama","L (34-37)",2012-10-20
"336","Florida Atlantic","","Troy","W (34-27)",2012-10-27
"337","Florida Atlantic","@","Navy","L (17-24)",2012-11-03
"338","Florida Atlantic","@","Western Kentucky","W (37-28)",2012-11-10
"339","Florida Atlantic","","Florida International","L (24-34)",2012-11-16
"340","Florida Atlantic","","Louisiana","L (21-35)",2012-12-01
"342","Florida","@","Texas A&M","W (20-17)",2012-09-08
"343","Florida","@","Tennessee","W (37-20)",2012-09-15
"344","Florida","","Kentucky","W (38-0)",2012-09-22
"345","Florida","","Louisiana State","W (14-6)",2012-10-06
"346","Florida","@","Vanderbilt","W (31-17)",2012-10-13
"347","Florida","","South Carolina","W (44-11)",2012-10-20
"348","Florida","N","Georgia","L (9-17)",2012-10-27
"349","Florida","","Missouri","W (14-7)",2012-11-03
"350","Florida","","Louisiana","W (27-20)",2012-11-10
"351","Florida","","Non-Major","W (23-0)",2012-11-17
"352","Florida","@","Florida State","W (37-26)",2012-11-24
"353","Florida","N","Louisville","L (23-33)",2013-01-02
"356","Florida International","@","Central Florida","L (20-33)",2012-09-15
"357","Florida International","","Louisville","L (21-28)",2012-09-22
"358","Florida International","@","Louisiana","L (20-48)",2012-09-29
"360","Florida International","","Middle Tennessee State","L (30-34)",2012-10-13
"361","Florida International","@","Troy","L (37-38)",2012-10-20
"362","Florida International","","Western Kentucky","L (6-14)",2012-10-27
"363","Florida International","@","South Alabama","W (28-20)",2012-11-03
"365","Florida International","","Louisiana-Monroe","L (17-23)",2012-11-24
"366","Florida State","","Non-Major","W (69-3)",2012-09-01
"367","Florida State","","Non-Major","W (55-0)",2012-09-08
"368","Florida State","","Wake Forest","W (52-0)",2012-09-15
"370","Florida State","@","South Florida","W (30-17)",2012-09-29
"371","Florida State","@","North Carolina State","L (16-17)",2012-10-06
"373","Florida State","@","Miami (FL)","W (33-20)",2012-10-20
"375","Florida State","@","Virginia Tech","W (28-22)",2012-11-08
"376","Florida State","@","Maryland","W (41-14)",2012-11-17
"378","Florida State","N","Georgia Tech","W (21-15)",2012-12-01
"379","Florida State","N","Northern Illinois","W (31-10)",2013-01-01
"380","Fresno State","","Non-Major","W (37-10)",2012-09-01
"381","Fresno State","@","Oregon","L (25-42)",2012-09-08
"383","Fresno State","@","Tulsa","L (26-27)",2012-09-22
"384","Fresno State","","San Diego State","W (52-40)",2012-09-29
"387","Fresno State","","Wyoming","W (42-14)",2012-10-20
"388","Fresno State","@","New Mexico","W (49-32)",2012-10-27
"389","Fresno State","","Hawaii","W (45-10)",2012-11-03
"390","Fresno State","@","Nevada","W (52-36)",2012-11-10
"392","Fresno State","N","Southern Methodist","L (10-43)",2012-12-24
"394","Georgia","@","Missouri","W (41-20)",2012-09-08
"396","Georgia","","Vanderbilt","W (48-3)",2012-09-22
"397","Georgia","","Tennessee","W (51-44)",2012-09-29
"398","Georgia","@","South Carolina","L (7-35)",2012-10-06
"399","Georgia","@","Kentucky","W (29-24)",2012-10-20
"401","Georgia","","Mississippi","W (37-10)",2012-11-03
"403","Georgia","","Non-Major","W (45-14)",2012-11-17
"404","Georgia","","Georgia Tech","W (42-10)",2012-11-24
"406","Georgia","N","Nebraska","W (45-31)",2013-01-01
"407","Georgia Tech","@","Virginia Tech","L (17-20)",2012-09-03
"408","Georgia Tech","","Non-Major","W (59-3)",2012-09-08
"409","Georgia Tech","","Virginia","W (56-20)",2012-09-15
"410","Georgia Tech","","Miami (FL)","L (36-42)",2012-09-22
"411","Georgia Tech","","Middle Tennessee State","L (28-49)",2012-09-29
"415","Georgia Tech","@","Maryland","W (33-13)",2012-11-03
"416","Georgia Tech","@","North Carolina","W (68-50)",2012-11-10
"420","Georgia Tech","N","Southern California","W (21-7)",2012-12-31
"421","Hawaii","@","Southern California","L (10-49)",2012-09-01
"422","Hawaii","","Non-Major","W (54-2)",2012-09-15
"423","Hawaii","","Nevada","L (24-69)",2012-09-22
"425","Hawaii","@","San Diego State","L (14-52)",2012-10-06
"426","Hawaii","","New Mexico","L (23-35)",2012-10-13
"431","Hawaii","","Nevada-Las Vegas","W (48-10)",2012-11-24
"432","Hawaii","","South Alabama","W (23-7)",2012-12-01
"433","Houston","","Texas State","L (13-30)",2012-09-01
"434","Houston","","Louisiana Tech","L (49-56)",2012-09-08
"435","Houston","@","UCLA","L (6-37)",2012-09-15
"436","Houston","N","Rice","W (35-14)",2012-09-29
"437","Houston","","North Texas","W (44-21)",2012-10-06
"438","Houston","","Alabama-Birmingham","W (39-17)",2012-10-13
"439","Houston","@","Southern Methodist","L (42-72)",2012-10-18
"440","Houston","","Texas-El Paso","W (45-35)",2012-10-27
"442","Houston","","Tulsa","L (7-41)",2012-11-10
"443","Houston","@","Marshall","L (41-44)",2012-11-17
"444","Houston","","Tulane","W (40-17)",2012-11-24
"445","Idaho","","Non-Major","L (3-20)",2012-08-30
"447","Idaho","@","Louisiana State","L (14-63)",2012-09-15
"448","Idaho","","Wyoming","L (37-40)",2012-09-22
"449","Idaho","@","North Carolina","L (0-66)",2012-09-29
"450","Idaho","","New Mexico State","W (26-18)",2012-10-06
"451","Idaho","@","Texas State","L (7-38)",2012-10-13
"452","Idaho","@","Louisiana Tech","L (28-70)",2012-10-20
"453","Idaho","","San Jose State","L (13-42)",2012-11-03
"455","Idaho","","Texas-San Antonio","L (27-34)",2012-11-17
"456","Idaho","@","Utah State","L (9-45)",2012-11-24
"457","Illinois","","Western Michigan","W (24-7)",2012-09-01
"459","Illinois","","Non-Major","W (44-0)",2012-09-15
"460","Illinois","","Louisiana Tech","L (24-52)",2012-09-22
"461","Illinois","","Penn State","L (7-35)",2012-09-29
"462","Illinois","@","Wisconsin","L (14-31)",2012-10-06
"463","Illinois","@","Michigan","L (0-45)",2012-10-13
"464","Illinois","","Indiana","L (17-31)",2012-10-27
"465","Illinois","@","Ohio State","L (22-52)",2012-11-03
"466","Illinois","","Minnesota","L (3-17)",2012-11-10
"467","Illinois","","Purdue","L (17-20)",2012-11-17
"468","Illinois","@","Northwestern","L (14-50)",2012-11-24
"469","Indiana","","Non-Major","W (24-17)",2012-09-01
"470","Indiana","@","Massachusetts","W (45-6)",2012-09-08
"472","Indiana","@","Northwestern","L (29-44)",2012-09-29
"473","Indiana","","Michigan State","L (27-31)",2012-10-06
"474","Indiana","","Ohio State","L (49-52)",2012-10-13
"475","Indiana","@","Navy","L (30-31)",2012-10-20
"477","Indiana","","Iowa","W (24-21)",2012-11-03
"478","Indiana","","Wisconsin","L (14-62)",2012-11-10
"479","Indiana","@","Penn State","L (22-45)",2012-11-17
"480","Indiana","@","Purdue","L (35-56)",2012-11-24
"481","Iowa","@","Northern Illinois","W (18-17)",2012-09-01
"482","Iowa","","Iowa State","L (6-9)",2012-09-08
"483","Iowa","","Non-Major","W (27-16)",2012-09-15
"485","Iowa","","Minnesota","W (31-13)",2012-09-29
"486","Iowa","@","Michigan State","W (19-16)",2012-10-13
"487","Iowa","","Penn State","L (14-38)",2012-10-20
"488","Iowa","@","Northwestern","L (17-28)",2012-10-27
"490","Iowa","","Purdue","L (24-27)",2012-11-10
"491","Iowa","@","Michigan","L (17-42)",2012-11-17
"492","Iowa","","Nebraska","L (7-13)",2012-11-23
"493","Iowa State","","Tulsa","W (38-23)",2012-09-01
"495","Iowa State","","Non-Major","W (37-3)",2012-09-15
"496","Iowa State","","Texas Tech","L (13-24)",2012-09-29
"497","Iowa State","@","Texas Christian","W (37-23)",2012-10-06
"498","Iowa State","","Kansas State","L (21-27)",2012-10-13
"499","Iowa State","@","Oklahoma State","L (10-31)",2012-10-20
"501","Iowa State","","Oklahoma","L (20-35)",2012-11-03
"502","Iowa State","@","Texas","L (7-33)",2012-11-10
"503","Iowa State","@","Kansas","W (51-23)",2012-11-17
"504","Iowa State","","West Virginia","L (24-31)",2012-11-23
"505","Iowa State","N","Tulsa","L (17-31)",2012-12-31
"506","Kansas","","Non-Major","W (31-17)",2012-09-01
"507","Kansas","","Rice","L (24-25)",2012-09-08
"508","Kansas","","Texas Christian","L (6-20)",2012-09-15
"509","Kansas","@","Northern Illinois","L (23-30)",2012-09-22
"510","Kansas","@","Kansas State","L (16-56)",2012-10-06
"511","Kansas","","Oklahoma State","L (14-20)",2012-10-13
"512","Kansas","@","Oklahoma","L (7-52)",2012-10-20
"513","Kansas","","Texas","L (17-21)",2012-10-27
"515","Kansas","@","Texas Tech","L (34-41)",2012-11-10
"517","Kansas","@","West Virginia","L (10-59)",2012-12-01
"518","Kansas State","","Non-Major","W (51-9)",2012-09-01
"519","Kansas State","","Miami (FL)","W (52-13)",2012-09-08
"520","Kansas State","","North Texas","W (35-21)",2012-09-15
"521","Kansas State","@","Oklahoma","W (24-19)",2012-09-22
"524","Kansas State","@","West Virginia","W (55-14)",2012-10-20
"525","Kansas State","","Texas Tech","W (55-24)",2012-10-27
"526","Kansas State","","Oklahoma State","W (44-30)",2012-11-03
"527","Kansas State","@","Texas Christian","W (23-10)",2012-11-10
"529","Kansas State","","Texas","W (42-24)",2012-12-01
"530","Kansas State","N","Oregon","L (17-35)",2013-01-03
"531","Kent State","","Non-Major","W (41-21)",2012-08-30
"532","Kent State","@","Kentucky","L (14-47)",2012-09-08
"537","Kent State","","Western Michigan","W (41-24)",2012-10-20
"538","Kent State","@","Rutgers","W (35-23)",2012-10-27
"540","Kent State","@","Miami (OH)","W (48-32)",2012-11-10
"542","Kent State","","Ohio","W (28-6)",2012-11-23
